sweep_folder,De,Wi_e,feature_score,de_key,drag_model,fe_model,NK,hK_star,phi,Debar,Wiebar,phibar,Wics,Wisc,theta,tilde_eta_p0,U,Hv,sample_id,De_bar,Wi_e_bar,source_kind,dataset,R_ve,De_ve
S47_caber_sweep_De_NK_9300_hsK_0p015_phi_0p22_drag_constant,100.0,1.4543684,0.7,100.0,constant,fenepm,9300,0.015,0.22,69.6383810262218,0.666666666666667,0.0111395536213939,0.5,0.5,0.22,3,0.295088978907861,0.1418,VC2,1.43598973046696,2.1815526,model,calabrese,0.067205513,1487.9731667251763
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,0.01,0.33112557,0.7,0.01,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.000565720830591261,1.0321847080796,model,calabrese,0.00013638893,73.31973350036546
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,0.03,0.33107426,0.7,0.03,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.00169716249177378,1.03202476453501,model,calabrese,0.00040973498,73.2180591464268
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,0.1,0.33122147,0.7,0.1,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.00565720830591261,1.03248364758314,model,calabrese,0.001360368,73.50952095315385
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,0.3,0.33116994,0.7,0.3,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.0169716249177378,1.03232301825449,model,calabrese,0.0040867714,73.40758037016703
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,1.0,0.33131781,0.7,1.0,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.0565720830591261,1.03278395865479,model,calabrese,0.013568559,73.69979376586711
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,3.0,0.33532389,0.7,3.0,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.169716249177378,1.04527171221409,model,calabrese,0.036883167,81.33791764682246
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,10.0,0.41177684,0.7,10.0,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,0.565720830591261,1.28359086671966,model,calabrese,0.049787068,200.85537071594578
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,30.0,0.69683688,0.7,30.0,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,1.69716249177378,2.17218009337636,model,calabrese,0.049787068,602.5661121478373
S52_caber_sweep_De_NK_21800_hsK_0p015_phi_0p03_drag_c2d2,100.0,1.7154582,0.7,100.0,c2d2,fenepm,21800,0.015,0.03,17.6765631725962,0.320800693333333,0.00569249604037367,0.475615,0.24060052,0.22,3,0.304816085839751,0.1418,VC3,5.65720830591261,5.34742672210351,model,calabrese,0.049787068,2008.5537071594576
